Age,Income,Home,Emp_length,Intent,Amount,Rate,High_Interest_Flag,Status,Percent_income,Cred_length,Default
27,165000,MORTGAGE,6,MEDICAL,35000,12.42,1,0,0.21212121212121213,10,0
29,165000,MORTGAGE,13,VENTURE,10000,6.03,0,0,0.06060606060606061,10,0
34,165000,MORTGAGE,18,VENTURE,12000,6.62,0,0,0.07272727272727272,7,0
29,72000,RENT,13,MEDICAL,15900,13.04,1,0,0.22083333333333333,9,0
35,165000,MORTGAGE,3,DEBT CONSOLIDATION,8000,11.49,0,0,0.048484848484848485,8,0
33,130050,MORTGAGE,0,MEDICAL,10000,14.61,1,1,0.07689350249903883,7,1
33,153000,MORTGAGE,1,HOME IMPROVEMENT,23100,14.74,1,1,0.15098039215686274,9,1
28,165000,MORTGAGE,5,DEBT CONSOLIDATION,12400,11.26,0,0,0.07515151515151515,8,0
27,166000,MORTGAGE,11,HOME IMPROVEMENT,30000,10.99,0,0,0.18072289156626506,9,0
27,80000,RENT,5,HOME IMPROVEMENT,16000,7.49,0,0,0.2,8,0
31,168000,MORTGAGE,6,VENTURE,25000,13.06,1,0,0.1488095238095238,5,0
31,168000,MORTGAGE,2,VENTURE,15500,9.25,0,0,0.09226190476190477,7,0
28,168000,OWN,12,MEDICAL,6800,10.99,0,0,0.04047619047619048,7,0
29,74000,RENT,3,HOME IMPROVEMENT,16000,13.11,1,1,0.21621621621621623,5,1
32,170000,MORTGAGE,16,VENTURE,6000,7.9,0,0,0.03529411764705882,8,0
29,170000,MORTGAGE,13,DEBT CONSOLIDATION,18000,12.42,1,0,0.10588235294117647,6,0
32,62900,RENT,6,MEDICAL,16000,14.96,1,1,0.2543720190779014,5,0
29,74000,RENT,0,HOME IMPROVEMENT,16000,13.79,1,1,0.21621621621621623,8,1
28,170000,MORTGAGE,8,PERSONAL,20000,18.99,1,0,0.11764705882352941,7,1
33,158000,MORTGAGE,11,PERSONAL,15000,16.32,1,1,0.0949367088607595,5,1
28,170000,MORTGAGE,0,EDUCATION,10000,10.99,0,0,0.058823529411764705,5,0
28,170000,MORTGAGE,4,EDUCATION,20000,10.99,0,0,0.11764705882352941,10,1
28,170000,MORTGAGE,3,MEDICAL,4000,10.99,0,0,0.023529411764705882,10,0
27,84000,RENT,0,MEDICAL,16000,12.21,1,0,0.19047619047619047,10,0
30,170000,MORTGAGE,2,VENTURE,14000,10.62,0,0,0.08235294117647059,6,0
33,170000,OWN,15,HOME IMPROVEMENT,21000,14.26,1,0,0.12352941176470589,5,0
30,172000,MORTGAGE,13,VENTURE,20000,10.99,0,0,0.11627906976744186,8,0
33,172000,MORTGAGE,4,EDUCATION,16000,9.63,0,0,0.09302325581395349,8,0
31,85000,RENT,5,EDUCATION,16000,11.34,0,0,0.18823529411764706,8,1
29,173088,MORTGAGE,13,VENTURE,8000,13.79,1,0,0.04621926418931411,10,1
30,163000,MORTGAGE,15,PERSONAL,3500,10.65,0,1,0.02147239263803681,8,0
27,175000,MORTGAGE,7,MEDICAL,15000,7.49,0,0,0.08571428571428572,8,0
27,175000,MORTGAGE,11,VENTURE,21000,10.99,0,0,0.12,6,0
27,90000,RENT,1,EDUCATION,16000,12.42,1,0,0.17777777777777778,9,0
34,175000,MORTGAGE,18,PERSONAL,12000,10.74,0,0,0.06857142857142857,7,0
32,175000,MORTGAGE,17,HOME IMPROVEMENT,24000,10.99,0,0,0.13714285714285715,7,0
28,90000,RENT,7,VENTURE,16000,12.68,1,0,0.17777777777777778,10,0
27,90000,RENT,11,HOME IMPROVEMENT,16000,8.88,0,0,0.17777777777777778,9,0
27,175000,MORTGAGE,11,HOME IMPROVEMENT,11500,7.51,0,0,0.06571428571428571,7,0
33,175000,MORTGAGE,4,DEBT CONSOLIDATION,25000,10.75,0,0,0.14285714285714285,9,0
29,175000,MORTGAGE,8,VENTURE,2500,7.14,0,0,0.014285714285714285,6,0
29,175000,MORTGAGE,2,HOME IMPROVEMENT,10000,10.99,0,0,0.05714285714285714,9,0
30,175000,MORTGAGE,15,VENTURE,25000,10.99,0,0,0.14285714285714285,10,1
35,175000,OWN,19,MEDICAL,24000,12.73,1,0,0.13714285714285715,10,0
33,163400,MORTGAGE,17,EDUCATION,10000,18.39,1,1,0.06119951040391677,5,0
28,176000,MORTGAGE,12,HOME IMPROVEMENT,25000,10.25,0,0,0.14204545454545456,6,0
32,164000,MORTGAGE,15,DEBT CONSOLIDATION,2400,14.42,1,1,0.014634146341463415,10,0
31,176600,MORTGAGE,15,DEBT CONSOLIDATION,3500,10.99,0,0,0.019818799546998868,7,1
28,176608,MORTGAGE,1,VENTURE,21125,13.16,1,0,0.1196151929697409,5,1
31,70550,RENT,2,MEDICAL,16000,17.49,1,1,0.22678951098511693,8,0
33,178650,MORTGAGE,5,HOME IMPROVEMENT,20000,6.99,0,0,0.11195074167366359,6,0
31,179000,MORTGAGE,13,MEDICAL,11200,14.27,1,0,0.06256983240223464,5,0
30,180000,MORTGAGE,5,MEDICAL,14000,6.03,0,0,0.07777777777777778,9,0
30,180000,MORTGAGE,0,DEBT CONSOLIDATION,6000,6.62,0,0,0.03333333333333333,5,0
30,180000,MORTGAGE,13,PERSONAL,28000,10.65,0,0,0.15555555555555556,6,0
27,180000,MORTGAGE,7,HOME IMPROVEMENT,16000,10.99,0,0,0.08888888888888889,8,0
29,180000,MORTGAGE,2,MEDICAL,20000,10.99,0,0,0.1111111111111111,10,0
29,180000,MORTGAGE,13,DEBT CONSOLIDATION,12000,12.99,1,0,0.06666666666666667,5,1
27,180000,MORTGAGE,2,MEDICAL,8000,13.23,1,0,0.044444444444444446,7,1
27,100000,RENT,12,VENTURE,16000,11.11,0,0,0.16,5,0
32,180000,MORTGAGE,2,PERSONAL,15600,10.99,0,0,0.08666666666666667,10,1
30,182004,MORTGAGE,2,PERSONAL,7200,6.62,0,0,0.039559570119338035,5,0
27,170496,MORTGAGE,3,DEBT CONSOLIDATION,15000,11.83,0,1,0.0879786036036036,10,0
34,182500,MORTGAGE,6,HOME IMPROVEMENT,15000,12.84,1,0,0.0821917808219178,9,1
34,101000,RENT,0,VENTURE,16000,6.17,0,0,0.15841584158415842,9,0
27,105000,RENT,1,HOME IMPROVEMENT,16000,10.99,0,0,0.1523809523809524,8,0
34,185000,MORTGAGE,18,DEBT CONSOLIDATION,18250,10.99,0,0,0.09864864864864865,5,1
28,107000,RENT,4,HOME IMPROVEMENT,16000,13.49,1,0,0.14953271028037382,6,0
27,189000,MORTGAGE,2,VENTURE,5125,14.84,1,0,0.027116402116402115,6,1
30,189000,MORTGAGE,5,HOME IMPROVEMENT,16000,16.35,1,0,0.08465608465608465,8,0
27,110000,RENT,6,EDUCATION,16000,15.27,1,0,0.14545454545454545,8,0
29,193086,MORTGAGE,3,DEBT CONSOLIDATION,11125,10.59,0,0,0.05761681323348145,6,0
34,195000,MORTGAGE,14,VENTURE,6000,14.27,1,0,0.03076923076923077,8,0
34,195000,MORTGAGE,18,PERSONAL,6000,6.92,0,0,0.03076923076923077,10,0
30,110000,RENT,9,HOME IMPROVEMENT,16000,10.99,0,0,0.14545454545454545,6,1
30,198171,MORTGAGE,4,DEBT CONSOLIDATION,5000,5.79,0,0,0.025230735072235593,6,0
28,199000,MORTGAGE,12,HOME IMPROVEMENT,10000,9.32,0,0,0.05025125628140704,10,0
27,200000,MORTGAGE,9,PERSONAL,7000,6.03,0,0,0.035,10,0
31,200000,MORTGAGE,1,MEDICAL,7800,9.63,0,0,0.039,8,0
35,200000,MORTGAGE,3,EDUCATION,25000,10.99,0,0,0.125,7,1
29,108000,RENT,11,EDUCATION,16000,10.99,0,1,0.14814814814814814,7,0
30,200000,MORTGAGE,14,DEBT CONSOLIDATION,21600,13.11,1,0,0.108,8,0
31,200000,MORTGAGE,4,VENTURE,9000,7.88,0,0,0.045,6,0
29,200000,MORTGAGE,4,MEDICAL,12000,7.88,0,0,0.06,7,0
31,200000,OWN,4,HOME IMPROVEMENT,23500,10.99,0,0,0.1175,5,0
30,200000,OWN,14,VENTURE,16000,10.99,0,0,0.08,5,0
29,200000,OWN,13,EDUCATION,23000,12.18,1,0,0.115,9,0
32,188000,MORTGAGE,0,EDUCATION,10000,10.71,0,1,0.05319148936170213,7,0
33,200000,MORTGAGE,5,HOME IMPROVEMENT,25000,9.76,0,0,0.125,9,0
29,200000,MORTGAGE,9,MEDICAL,6000,10.99,0,0,0.03,8,0
34,130000,RENT,18,VENTURE,16000,6.03,0,0,0.12307692307692308,6,0
32,130000,RENT,0,PERSONAL,16000,10.99,0,0,0.12307692307692308,10,0
33,201000,MORTGAGE,3,DEBT CONSOLIDATION,20000,14.27,1,0,0.09950248756218906,7,1
28,201000,OWN,4,VENTURE,12000,10.99,0,0,0.05970149253731343,8,0
31,201000,MORTGAGE,3,HOME IMPROVEMENT,15000,11.12,0,0,0.07462686567164178,9,0
29,201000,MORTGAGE,0,VENTURE,18000,11.83,0,0,0.08955223880597014,10,0
27,192000,MORTGAGE,11,DEBT CONSOLIDATION,15000,17.58,1,1,0.078125,8,0
32,204000,OWN,16,EDUCATION,25000,11.12,0,0,0.12254901960784313,5,0
29,195000,MORTGAGE,5,VENTURE,3600,14.26,1,1,0.018461538461538463,7,0
33,210000,MORTGAGE,17,DEBT CONSOLIDATION,20000,9.91,0,0,0.09523809523809523,7,0
29,210000,MORTGAGE,2,MEDICAL,14000,12.42,1,0,0.06666666666666667,6,0
27,170000,RENT,0,HOME IMPROVEMENT,16000,5.79,0,0,0.09411764705882353,8,0
29,200000,RENT,14,EDUCATION,16000,12.69,1,0,0.08,7,0
28,200000,RENT,0,PERSONAL,16000,10.91,0,0,0.08,9,1
31,215000,MORTGAGE,2,MEDICAL,15000,10.99,0,0,0.06976744186046512,10,0
29,300000,RENT,1,HOME IMPROVEMENT,16000,11.58,0,0,0.05333333333333334,8,0
32,220000,MORTGAGE,13,HOME IMPROVEMENT,33000,20.3,1,0,0.15,9,0
34,220000,MORTGAGE,6,DEBT CONSOLIDATION,7350,11.99,0,0,0.03340909090909091,6,0
29,220000,MORTGAGE,0,EDUCATION,2500,6.99,0,0,0.011363636363636364,5,0
34,220000,MORTGAGE,13,DEBT CONSOLIDATION,11275,12.99,1,0,0.05125,8,0
29,220000,MORTGAGE,13,DEBT CONSOLIDATION,8500,10.37,0,0,0.038636363636363635,5,0
34,222000,MORTGAGE,0,MEDICAL,13000,8.49,0,0,0.05855855855855856,7,0
35,225000,MORTGAGE,17,VENTURE,5000,7.49,0,0,0.022222222222222223,9,0
32,572400,RENT,16,MEDICAL,16000,9.76,0,0,0.027952480782669462,5,0
27,213000,MORTGAGE,11,DEBT CONSOLIDATION,35000,16.77,1,1,0.1643192488262911,5,1
34,225000,MORTGAGE,4,MEDICAL,3000,13.35,1,0,0.013333333333333334,10,0
28,225000,MORTGAGE,12,PERSONAL,20000,7.88,0,0,0.08888888888888889,9,0
30,35576,RENT,14,EDUCATION,19000,13.72,1,1,0.5340679109512031,7,0
28,225000,MORTGAGE,12,DEBT CONSOLIDATION,6000,11.12,0,0,0.02666666666666667,7,0
30,228000,MORTGAGE,9,VENTURE,12800,15.33,1,0,0.056140350877192984,8,0
27,228000,MORTGAGE,12,HOME IMPROVEMENT,6000,7.14,0,0,0.02631578947368421,6,0
27,185300,MORTGAGE,11,MEDICAL,35000,10.99,0,1,0.18888289260658392,5,1
30,230000,MORTGAGE,14,DEBT CONSOLIDATION,12000,13.98,1,0,0.05217391304347826,10,1
29,218000,MORTGAGE,1,DEBT CONSOLIDATION,25000,19.04,1,1,0.11467889908256881,9,1
28,230000,MORTGAGE,12,DEBT CONSOLIDATION,10000,10.95,0,0,0.043478260869565216,6,0
35,234600,MORTGAGE,1,HOME IMPROVEMENT,7500,15.05,1,0,0.0319693094629156,6,1
27,235000,MORTGAGE,5,VENTURE,28000,15.96,1,0,0.11914893617021277,5,0
33,235000,MORTGAGE,3,EDUCATION,25000,10.62,0,0,0.10638297872340426,6,0
28,60000,RENT,3,DEBT CONSOLIDATION,19200,7.88,0,1,0.32,8,0
31,235000,OWN,5,MEDICAL,11200,15.65,1,0,0.04765957446808511,5,0
30,223800,MORTGAGE,15,HOME IMPROVEMENT,25000,11.83,0,1,0.11170688114387846,9,0
28,191250,MORTGAGE,11,MEDICAL,9000,16.95,1,1,0.047058823529411764,6,0
32,237000,MORTGAGE,14,HOME IMPROVEMENT,21000,9.2,0,0,0.08860759493670886,9,0
29,240000,MORTGAGE,13,DEBT CONSOLIDATION,12000,6.03,0,0,0.05,9,0
33,240000,OWN,15,PERSONAL,15000,13.16,1,0,0.0625,10,1
29,242400,OWN,12,MEDICAL,35000,10.37,0,0,0.1443894389438944,8,0
27,79636,RENT,11,PERSONAL,19200,13.87,1,0,0.2410969913104626,9,1
27,244000,RENT,0,VENTURE,15000,14.42,1,0,0.06147540983606557,5,1
28,245000,MORTGAGE,0,PERSONAL,18000,17.39,1,0,0.07346938775510205,9,1
32,249996,MORTGAGE,4,PERSONAL,14000,12.99,1,0,0.05600089601433623,8,0
29,249999,MORTGAGE,2,EDUCATION,25000,6.62,0,0,0.1000004000016,9,0
29,250000,MORTGAGE,5,PERSONAL,10000,7.49,0,0,0.04,10,0
30,250000,OWN,8,MEDICAL,15000,15.99,1,0,0.06,8,1
31,250000,MORTGAGE,14,PERSONAL,12000,14.09,1,0,0.048,6,1
32,250000,MORTGAGE,7,EDUCATION,20000,11.48,0,0,0.08,10,0
29,250000,MORTGAGE,13,EDUCATION,20000,13.79,1,0,0.08,8,0
27,82000,RENT,4,DEBT CONSOLIDATION,19200,9.99,0,0,0.23414634146341465,8,0
30,250000,MORTGAGE,1,DEBT CONSOLIDATION,5000,9.01,0,0,0.02,8,0
34,75500,RENT,0,EDUCATION,19200,16.77,1,1,0.2543046357615894,10,0
32,262000,MORTGAGE,12,MEDICAL,12800,9.91,0,0,0.04885496183206107,8,0
27,264000,MORTGAGE,0,MEDICAL,35000,10.99,0,0,0.13257575757575757,5,0
30,253000,MORTGAGE,3,DEBT CONSOLIDATION,24000,14.96,1,1,0.09486166007905138,7,0
29,265000,MORTGAGE,2,PERSONAL,25000,11.26,0,0,0.09433962264150944,10,0
28,266000,MORTGAGE,12,PERSONAL,9000,5.42,0,0,0.03383458646616541,10,0
30,275000,MORTGAGE,14,EDUCATION,7000,11.71,0,0,0.025454545454545455,10,0
31,275000,MORTGAGE,4,PERSONAL,30000,10.59,0,0,0.10909090909090909,8,0
27,90000,RENT,4,HOME IMPROVEMENT,19200,6.99,0,0,0.21333333333333335,8,0
27,275000,MORTGAGE,11,VENTURE,35000,10.99,0,0,0.12727272727272726,6,0
34,275004,MORTGAGE,2,VENTURE,25000,16.32,1,0,0.0909077686142747,9,1
32,95000,RENT,1,DEBT CONSOLIDATION,19200,11.89,0,0,0.20210526315789473,9,0
29,290000,MORTGAGE,13,PERSONAL,13175,10.99,0,0,0.04543103448275862,7,0
27,290000,MORTGAGE,0,MEDICAL,7875,9.99,0,0,0.027155172413793102,6,0
31,294000,MORTGAGE,7,VENTURE,12000,8.94,0,0,0.04081632653061224,6,0
30,300000,OWN,14,HOME IMPROVEMENT,35000,10.59,0,0,0.11666666666666667,10,0
28,300000,MORTGAGE,1,PERSONAL,9600,15.23,1,0,0.032,10,1
28,300000,MORTGAGE,12,EDUCATION,10125,15.23,1,0,0.03375,6,0
28,288000,MORTGAGE,12,VENTURE,18000,22.48,1,1,0.0625,9,1
31,300000,MORTGAGE,1,VENTURE,35000,15.23,1,0,0.11666666666666667,6,0
27,300000,MORTGAGE,11,DEBT CONSOLIDATION,35000,10.99,0,0,0.11666666666666667,8,0
28,300000,MORTGAGE,11,DEBT CONSOLIDATION,10800,6.92,0,0,0.036,5,0
32,300000,MORTGAGE,2,MEDICAL,24000,12.87,1,0,0.08,10,0
30,300000,MORTGAGE,3,VENTURE,6000,9.63,0,0,0.02,10,0
30,300000,MORTGAGE,14,MEDICAL,20000,11.58,0,0,0.06666666666666667,9,0
33,300000,OWN,8,MEDICAL,25000,14.42,1,0,0.08333333333333333,7,1
30,310000,MORTGAGE,13,DEBT CONSOLIDATION,14000,10.99,0,0,0.04516129032258064,10,0
27,320000,MORTGAGE,11,DEBT CONSOLIDATION,28000,7.9,0,0,0.0875,9,0
33,320000,MORTGAGE,2,VENTURE,14000,7.91,0,0,0.04375,5,0
31,325000,MORTGAGE,4,MEDICAL,10000,5.99,0,0,0.03076923076923077,7,0
28,270300,MORTGAGE,3,MEDICAL,25000,17.88,1,1,0.0924898261191269,6,0
35,273700,MORTGAGE,8,MEDICAL,25000,14.59,1,1,0.09134088417975886,6,0
29,350000,MORTGAGE,13,DEBT CONSOLIDATION,12000,7.51,0,0,0.03428571428571429,7,0
34,357000,MORTGAGE,3,HOME IMPROVEMENT,14000,18.64,1,0,0.0392156862745098,9,1
31,371000,MORTGAGE,0,HOME IMPROVEMENT,5875,7.74,0,0,0.015835579514824796,9,0
30,372000,OWN,4,HOME IMPROVEMENT,2400,10.99,0,0,0.0064516129032258064,5,0
32,385000,MORTGAGE,3,VENTURE,19925,7.9,0,0,0.05175324675324675,9,0
33,410000,MORTGAGE,3,HOME IMPROVEMENT,35000,10.37,0,0,0.08536585365853659,5,0
35,415000,MORTGAGE,2,HOME IMPROVEMENT,15500,16.45,1,0,0.03734939759036145,10,1
29,420000,MORTGAGE,5,DEBT CONSOLIDATION,8000,12.73,1,0,0.01904761904761905,5,0
29,445000,MORTGAGE,3,PERSONAL,25000,9.62,0,0,0.056179775280898875,5,0
29,450000,MORTGAGE,4,EDUCATION,25000,15.37,1,0,0.05555555555555555,7,0
29,480000,MORTGAGE,6,MEDICAL,6500,5.42,0,0,0.013541666666666667,6,0
34,397800,MORTGAGE,5,MEDICAL,14000,14.61,1,1,0.03519356460532931,5,1
30,522000,MORTGAGE,11,HOME IMPROVEMENT,2500,7.43,0,0,0.004789272030651341,9,0
33,10080,OWN,11,VENTURE,7200,6.03,0,1,0.7142857142857143,8,0
33,71000,RENT,17,HOME IMPROVEMENT,19600,16.07,1,1,0.27605633802816903,6,1
32,83300,RENT,0,MEDICAL,19600,17.19,1,1,0.23529411764705882,7,1
28,604000,MORTGAGE,12,PERSONAL,25000,9.01,0,1,0.041390728476821195,9,0
31,741600,MORTGAGE,3,MEDICAL,12000,10.25,0,0,0.016181229773462782,6,0
32,750000,MORTGAGE,2,DEBT CONSOLIDATION,30000,9.91,0,0,0.04,8,0
35,762000,OWN,8,MEDICAL,10000,8.94,0,0,0.013123359580052493,10,0
29,9600,RENT,1,DEBT CONSOLIDATION,2600,12.69,1,1,0.2708333333333333,7,0
30,9600,RENT,4,PERSONAL,1800,5.99,0,1,0.1875,8,0
30,9600,RENT,1,DEBT CONSOLIDATION,1500,12.73,1,1,0.15625,8,1
28,9081,RENT,4,HOME IMPROVEMENT,3000,10.25,0,1,0.3303600925008259,6,0
29,8500,RENT,7,VENTURE,4500,8.63,0,1,0.5294117647058824,10,0
29,8472,RENT,2,PERSONAL,3000,7.49,0,1,0.35410764872521244,7,0
31,8412,OWN,4,PERSONAL,2500,7.14,0,1,0.29719448407037563,8,0
28,8000,RENT,1,HOME IMPROVEMENT,4750,11.12,0,1,0.59375,5,0
31,8000,RENT,0,EDUCATION,4000,10.99,0,1,0.5,7,0
29,7200,RENT,4,VENTURE,2200,9.91,0,1,0.3055555555555556,9,0
29,6000,RENT,0,HOME IMPROVEMENT,3250,8.59,0,1,0.5416666666666666,9,0
32,4200,RENT,4,PERSONAL,1200,12.73,1,1,0.2857142857142857,9,0
30,64000,MORTGAGE,3,EDUCATION,10200,6.62,0,0,0.159375,5,0
27,150000,MORTGAGE,2,HOME IMPROVEMENT,18000,10.99,0,0,0.12,7,0
27,42504,RENT,2,PERSONAL,7200,10.59,0,0,0.16939582156973462,9,0
34,120000,MORTGAGE,0,HOME IMPROVEMENT,25000,15.83,1,0,0.20833333333333334,8,1
28,62000,RENT,0,HOME IMPROVEMENT,15000,7.9,0,0,0.24193548387096775,10,0
31,41004,RENT,5,PERSONAL,5000,15.28,1,0,0.12193932299287874,5,0
28,60000,MORTGAGE,4,DEBT CONSOLIDATION,4800,10.99,0,0,0.08,5,0
29,46000,MORTGAGE,3,PERSONAL,6000,11.49,0,0,0.13043478260869565,8,0
30,155000,RENT,9,MEDICAL,6000,7.14,0,0,0.03870967741935484,8,0
32,45996,RENT,2,EDUCATION,1800,11.58,0,0,0.03913383772501957,8,0
29,35000,RENT,12,DEBT CONSOLIDATION,1800,5.42,0,0,0.05142857142857143,5,0
28,40000,MORTGAGE,9,DEBT CONSOLIDATION,19200,9.91,0,0,0.48,6,0
31,50402,MORTGAGE,4,VENTURE,3000,13.22,1,0,0.0595214475616047,10,1
28,25000,RENT,0,EDUCATION,7000,6.92,0,0,0.28,7,0
29,50000,OWN,3,MEDICAL,4200,9.91,0,0,0.084,6,0
35,21340,RENT,0,DEBT CONSOLIDATION,8000,11.14,0,1,0.37488284910965325,7,0
32,32004,RENT,16,MEDICAL,4000,11.49,0,0,0.1249843769528809,10,0
30,97750,MORTGAGE,3,MEDICAL,20000,14.59,1,1,0.20460358056265984,8,1
34,23000,OWN,2,VENTURE,2500,10.99,0,0,0.10869565217391304,9,0
29,68000,RENT,1,EDUCATION,10000,10.65,0,0,0.14705882352941177,5,0
28,50000,MORTGAGE,3,VENTURE,5000,7.74,0,0,0.1,9,0
30,21600,RENT,1,DEBT CONSOLIDATION,1500,11.71,0,1,0.06944444444444445,8,0
31,50000,MORTGAGE,5,VENTURE,2000,6.39,0,0,0.04,5,0
30,65000,RENT,11,PERSONAL,12800,15.2,1,0,0.19692307692307692,6,0
27,28800,RENT,6,MEDICAL,5000,14.96,1,0,0.1736111111111111,5,1
28,72000,MORTGAGE,9,HOME IMPROVEMENT,18000,11.89,0,0,0.25,8,0
32,45000,MORTGAGE,2,PERSONAL,8000,14.65,1,0,0.17777777777777778,8,0
27,39000,MORTGAGE,11,HOME IMPROVEMENT,5000,18.79,1,1,0.1282051282051282,10,1
31,56000,RENT,15,DEBT CONSOLIDATION,3000,14.27,1,0,0.05357142857142857,6,0
32,75000,RENT,3,HOME IMPROVEMENT,10000,7.29,0,0,0.13333333333333333,7,0
31,60682,RENT,3,VENTURE,8650,8.49,0,0,0.14254638937411424,8,0
29,45600,MORTGAGE,9,MEDICAL,2000,7.88,0,0,0.043859649122807015,8,0
27,52000,RENT,0,HOME IMPROVEMENT,5100,10.37,0,0,0.09807692307692308,7,0
30,56628,MORTGAGE,2,MEDICAL,12000,8.94,0,0,0.21190930281839374,9,0
32,46000,RENT,0,DEBT CONSOLIDATION,3000,16.29,1,1,0.06521739130434782,6,0
27,69000,RENT,11,DEBT CONSOLIDATION,6000,15.21,1,1,0.08695652173913043,8,0
27,51000,RENT,9,PERSONAL,1600,10.59,0,0,0.03137254901960784,8,0
33,50000,RENT,6,PERSONAL,6000,14.96,1,0,0.12,5,1
34,44000,OWN,2,EDUCATION,10000,13.43,1,0,0.22727272727272727,9,1
27,30000,RENT,8,PERSONAL,11000,9.91,0,1,0.36666666666666664,6,0
27,80000,MORTGAGE,4,EDUCATION,15000,6.54,0,0,0.1875,6,0
33,58000,RENT,0,DEBT CONSOLIDATION,14400,9.91,0,0,0.2482758620689655,8,0
30,110000,OWN,14,PERSONAL,12000,13.57,1,0,0.10909090909090909,10,1
27,42000,MORTGAGE,0,MEDICAL,4200,6.76,0,0,0.1,9,0
29,22000,RENT,0,DEBT CONSOLIDATION,8000,10.99,0,1,0.36363636363636365,5,0
32,82000,MORTGAGE,13,PERSONAL,10000,10.36,0,0,0.12195121951219512,6,0
32,50004,RENT,5,EDUCATION,2200,15.65,1,0,0.043996480281577474,9,1
29,67000,MORTGAGE,13,VENTURE,10000,7.14,0,0,0.14925373134328357,8,0
28,45000,RENT,1,MEDICAL,10000,9.91,0,0,0.2222222222222222,5,0
27,46800,MORTGAGE,5,EDUCATION,6000,9.99,0,0,0.1282051282051282,6,0
27,231252,MORTGAGE,1,PERSONAL,2000,9.91,0,0,0.008648573850172106,10,0
28,38196,MORTGAGE,5,PERSONAL,10750,10.75,0,0,0.28144308304534504,8,0
28,32568,RENT,3,EDUCATION,15000,10.99,0,1,0.46057479734708917,10,0
29,120000,MORTGAGE,10,HOME IMPROVEMENT,4700,7.14,0,0,0.03916666666666667,9,0
33,66000,OWN,16,HOME IMPROVEMENT,3500,10.99,0,0,0.05303030303030303,5,0
29,77800,RENT,2,VENTURE,9000,12.42,1,0,0.11568123393316196,6,0
31,68000,RENT,1,PERSONAL,6000,7.49,0,0,0.08823529411764706,6,0
29,52000,MORTGAGE,6,HOME IMPROVEMENT,12000,15.65,1,0,0.23076923076923078,9,1
30,55000,MORTGAGE,3,DEBT CONSOLIDATION,12000,10.38,0,0,0.21818181818181817,10,0
29,75000,MORTGAGE,9,PERSONAL,8000,11.99,0,0,0.10666666666666667,8,0
35,62475,MORTGAGE,5,MEDICAL,9600,14.61,1,1,0.15366146458583432,6,1
29,240000,MORTGAGE,11,PERSONAL,35000,14.91,1,0,0.14583333333333334,6,0
35,40000,OWN,5,VENTURE,8000,7.66,0,0,0.2,7,0
27,47000,RENT,1,MEDICAL,13000,10.99,0,0,0.2765957446808511,6,0
27,116000,MORTGAGE,4,PERSONAL,25000,13.36,1,1,0.21551724137931033,6,0
32,61000,MORTGAGE,3,DEBT CONSOLIDATION,2000,7.9,0,0,0.03278688524590164,8,0
30,58000,MORTGAGE,2,HOME IMPROVEMENT,13200,10.99,0,0,0.22758620689655173,5,0
33,35600,RENT,1,MEDICAL,6000,13.49,1,1,0.16853932584269662,6,1
29,34000,RENT,13,VENTURE,2000,14.72,1,0,0.058823529411764705,5,0
31,34000,RENT,3,EDUCATION,5000,5.42,0,0,0.14705882352941177,7,0
28,95000,MORTGAGE,5,PERSONAL,5000,7.88,0,0,0.05263157894736842,7,0
29,117000,RENT,6,EDUCATION,21000,10.65,0,0,0.1794871794871795,5,0
27,61000,MORTGAGE,11,EDUCATION,1200,10.37,0,0,0.019672131147540985,9,0
30,60000,MORTGAGE,8,MEDICAL,7400,13.11,1,0,0.12333333333333334,8,0
30,95000,MORTGAGE,6,DEBT CONSOLIDATION,12000,8.94,0,0,0.12631578947368421,6,0
33,60000,MORTGAGE,1,HOME IMPROVEMENT,17000,16.07,1,0,0.2833333333333333,9,0
33,72250,MORTGAGE,0,MEDICAL,25000,16.0,1,1,0.3460207612456747,5,1
32,31000,RENT,0,EDUCATION,5000,11.49,0,1,0.16129032258064516,8,0
29,55000,MORTGAGE,9,HOME IMPROVEMENT,5000,10.99,0,0,0.09090909090909091,10,0
30,72000,MORTGAGE,7,HOME IMPROVEMENT,9600,14.17,1,0,0.13333333333333333,9,0
27,156000,MORTGAGE,11,DEBT CONSOLIDATION,5000,6.54,0,0,0.03205128205128205,5,0
29,280000,MORTGAGE,6,MEDICAL,15000,12.99,1,0,0.05357142857142857,6,1
31,60000,RENT,2,PERSONAL,4750,5.99,0,0,0.07916666666666666,8,0
35,80000,RENT,0,EDUCATION,7050,8.88,0,0,0.088125,10,0
27,33996,RENT,8,EDUCATION,6000,15.31,1,0,0.17649135192375573,10,0
35,52000,RENT,2,MEDICAL,3000,11.48,0,0,0.057692307692307696,7,0
31,30000,RENT,2,MEDICAL,3000,10.95,0,0,0.1,8,0
31,201000,MORTGAGE,3,PERSONAL,15000,11.12,0,0,0.07462686567164178,5,0
31,59000,RENT,2,DEBT CONSOLIDATION,8750,12.68,1,0,0.1483050847457627,7,0
29,84000,MORTGAGE,1,HOME IMPROVEMENT,20000,11.83,0,0,0.23809523809523808,6,0
32,54000,MORTGAGE,9,VENTURE,13000,12.53,1,0,0.24074074074074073,10,1
29,100000,OWN,13,PERSONAL,10000,6.92,0,0,0.1,8,0
